http://www.eluniversal.com.mx/destinos/millennials-su-objetivo-es-presumir-viajes-en-redes-sociales,True
https://www.playgroundmag.net/amp/food/Cereales-LSD-desayuno-Silicon-Valley_22630101.html,Fake
https://haynoticia.es/gobierno-subvencionara-alargamientos-pene-espanoles-menos-1358-cm3333/,Fake
http://modonoticia.com/2018/07/03/alejandra-avalos-explota-amlo-hundira-a-mexico-en-la-pobreza/,Fake
https://www.eldizque.com/un-exito-la-hamburguesa-de-flor-de-cempasuchil-lanzada-por-mcdonalds/,Fake
https://www.eldizque.com/la-automotriz-audi-anuncia-que-cambiara-su-nombre-en-mexico/,Fake
https://haynoticia.es/le-llega-una-factura-de-2-000-euros-de-la-compania-de-la-luz-despues-de-cargar-su-coche-electrico-en-casa5555/,Fake
http://www.marca.com/claro-mx/opinion/opinion/2017/04/30/59055df5e5fdea84518b465c.html,True
https://www.eldizque.com/lanzan-eau-de-chilang-la-primer-fragancia-pensada-para-los-habitantes-de-la-cdmx/,Fake
https://www.eldizque.com/historico-fallo-de-la-suprema-corte-el-pozole-deja-de-ser-mexicano/,Fake
http://www.elmundotoday.com/2018/06/melania-trump-se-pondra-una-chaqueta-de-disculpa-en-su-proxima-comparecencia/,Fake
https://haynoticia.es/la-iglesia-se-plantea-cobrar-1-euro-de-entrada-para-oir-misa9999/,Fake
http://www.elruinaversal.com/2018/02/09/pumba-sera-mujer-en-remake-de-el-rey-leon-tras-presion-del-frente-por-la-familia-de-mostrar-una-familia-normal/,Fake
https://www.forbes.com.mx/verificado-2018-enfrentando-a-las-noticias-falsas/,True
https://haynoticia.es/2personas-usen-gafas-seran-consideradas-discapacitadas-partir-20187777/,Fake
https://www.elespectador.com/noticias/el-mundo/las-misas-no-se-pagan-papa-francisco-articulo-743037,True
https://www.abc.es/20120307/sociedad/abci-leyes-mendicidad-espana-201203070947.html,True
https://haynoticia.es/detenidos-2-monaguillos-gallegos-meter-marihuana-botafumeiro3333/,Fake
https://nacionunida.com/2018/06/24/arquidiocesis-en-oaxaca-intenta-quitarle-una-casa-senora-de-avanzada-edad%F0%9F%91%B5/,Fake
http://www.bbc.com/mundo/noticias/2011/06/110621_peligros_piscinas_inflables_portatiles_men,True
http://www.argumentopolitico.com/2016/07/grupo-de-cientificos-arabes-admite-que.html,Fake
https://www.animalpolitico.com/2017/01/taxistas-autos-hibridos-uber-cabify/,True
http://lavozpopular.com/mcdonalds-comida-para-bebes,Fake
https://www.excelsior.com.mx/nacional/respetamos-y-veneramos-a-la-virgen-de-guadalupe-amlo/1239958,True
https://www.facebook.com/UnicoNoticias/posts/1796461627315696,Fake
https://elpais.com/economia/2018/05/10/actualidad/1525964076_530918.html,True
http://www.eluniversal.com.mx/ciencia-y-salud/ciencia/la-nasa-te-invita-recorrer-la-luna-desde-tu-casa,True
http://www.eluniversal.com.mx/techbit/lanzan-primera-version-de-android-p,True
http://lavozpopular.com/las-novedades-de-android-kit-kat/,Fake
http://www.eluniversal.com.mx/techbit/rechaza-facebook-reporte-del-new-york-times-sobre-manejo-de-datos,True
https://www.forbes.com.mx/taxistas-modernizan-competir-uber-lanzan-nekso/,True
https://www.excelsior.com.mx/global/informa-facebook-a-usuarios-afectados-en-su-privacidad/1231643,True
https://elpais.com/elpais/2018/03/16/ciencia/1521223755_707491.html,True
http://www.elruinaversal.com/2018/04/11/hi5-vuelve-a-convertirse-en-la-red-social-mas-popular-tras-escandalo-de-facebook-por-vender-datos/,Fake
https://www.eldizque.com/imss-se-moderniza-adquiere-computadoras-commodore-64/,Fake
https://www.eldizque.com/el-fbi-revela-como-logro-desencriptar-el-iphone-de-un-terrorista-sin-la-ayuda-de-apple/,Fake
http://www.reymisterios.com/videos/enigmas/espacio/nasa-acusada-de-falsificar-datos-sobre-los-asteroides-l1736.html,Fake
https://www.diariodelhuila.com/dominical/el-mundo-vivira-tres-dias-de-completa-oscuridad-cdgint20141020074210127,Fake
http://www.konbini.com/mx/estilo-de-vida/llega-una-version-de-tinder-sadica-para-pelear-rumblr%e2%80%8b/,Fake
http://www.bbc.com/mundo/noticias/2016/03/160329_tecnologia_fbi_como_desbloqueo_iphone_san_bernardino_apple_ch,True
https://www.huffingtonpost.com/entry/scientists-address-chemtrail-theory_us_57b3a14ee4b0edfa80da2ffc,True
https://haynoticia.es/primeros-perros-modificados-geneticamente-para-que-no-ladren/?memeo,Fake
http://www.elmundotoday.com/2017/09/la-cnn-utiliza-imagenes-de-murcia-para-mostrar-la-devastacion-del-huracan-irma/,Fake
https://haynoticia.es/movistar-vodafone-orange-bloquearan-los-torrents-partir-mayo/,Fake
https://www.nacion.com/archivo/los-mamiferos-aparecieron-despues-de-la-extincion-de-los-dinosaurios/2VT6KQL2NJHDHCG3HJZ5G2OZJ4/story/,True
https://www.publimetro.cl/cl/mundo/2016/10/05/tendremos-otra-hielo-2019-segun-cientificos.html,Fake
https://www.eldizque.com/el-shampoo-sera-el-alimento-del-futuro-aseguran-expertos/,Fake
http://www.bbc.com/mundo/ultimas_noticias/2014/03/140305_ultnot_rayos_terremotos_men,True
https://www.eldizque.com/hackean-a-la-plataforma-spotify-en-mexico-que-no-cunda-el-panico-piden/,Fake
http://www.bbc.com/mundo/vert-fut-38963190,True
https://www.eldizque.com/de-la-fusion-de-microsoft-y-apple-surge-micropple/,Fake
http://www.opinion.com.bo/opinion/articulos/2011/0401/noticias.php?id=6498,Fake
https://twitter.com/SIMMSAmex/status/1008374780351967233?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fverne.elpais.com%2Fverne%2F2018%2F06%2F17%2Fmexico%2F1529254928_212160.html,Fake
http://lavozpopular.com/explosiones-de-gas-en-marte-podrian-danar-la-tierra/,Fake
https://elpais.com/economia/2017/10/23/actualidad/1508777467_842230.html,True
http://censura0.com/2018/04/03/asesinan-a-esposa-de-el-chapo-pgr-asegura-que-el-la-mando-matar/,Fake
http://censura0.com/2018/04/08/pgr-incauta-cargamento-de-cocaina-a-aurelio-nuno-en-avioneta-propiedad-de-javier-duarte/,Fake
https://elpais.com/internacional/2016/02/19/mexico/1455918079_985343.html?rel=mas,True
http://modonoticia.com/2018/06/14/andrea-legarreta-da-detalles-del-robo-fueron-enviados-por-amlo-para/,Fake
http://modonoticia.com/2018/06/24/grupo-uniformado-intenta-asesinar-a-carmen-aristegui-matan-a-balazos-a-dos-de-sus-guardaespaldas/,Fake
http://www.argumentopolitico.com/2018/03/queman-la-sede-del-pri-municipal-en.html,Fake
http://www.denunciasmx.com/2016/10/alerta-los-payasos-llegan-mexico.html,Fake
https://tiempo.hn/mexicana-detenida-vender-tamales-carne-humana/amp/,Fake
http://censura0.com/2018/04/08/realizan-cateo-en-hacienda-de-alfredo-del-mazo-y-descubren-mas-de-una-tonelada-de-cocaina-detalles/,Fake
https://haynoticia.es/2la-dgt-obligara-a-los-copilotos-pasar-tambien-test-alcoholemia-3333/,Fake
https://expansion.mx/nacional/2011/11/11/tres-secretarios-federales-han-muerto-en-accidentes-aereos-en-siete-anos,True
https://haynoticia.es/gobierno-legalizara-delitos-dia-los-inocentes-se-hacen-broma3333/,Fake
http://www.elmundotoday.com/2018/06/tirotean-a-un-humorista-que-se-atrevio-a-dibujar-una-caricatura-de-maluma/,Fake
http://www.elfinanciero.com.mx/nacional/pgr-decomisa-playeras-apocrifas-de-la-seleccion-nacional-en-la-cdmx,True
https://www.animalpolitico.com/2017/05/duarte-borge-entrevista-osorio-chong/,True
