https://www.playgroundmag.net/amp/food/Cereales-LSD-desayuno-Silicon-Valley_22630101.html,Cereales con LSD: el desayuno de los campeones en Silicon Valley,Society,Fake
https://haynoticia.es/gobierno-subvencionara-alargamientos-pene-espanoles-menos-1358-cm3333/,El Gobierno subvencionará alargamientos de pene a españoles con menos de *NUMBER* cm,Society,Fake
http://modonoticia.com/2018/07/03/alejandra-avalos-explota-amlo-hundira-a-mexico-en-la-pobreza/,Alejandra Ávalos explota "AMLO hundirá a México en la pobreza",Society,Fake
https://www.eldizque.com/un-exito-la-hamburguesa-de-flor-de-cempasuchil-lanzada-por-mcdonalds/,Un éxito la hamburguesa de flor de cempasúchil lanzada por McDonald's,Society,Fake
https://www.eldizque.com/la-automotriz-audi-anuncia-que-cambiara-su-nombre-en-mexico/,La automotriz Audi anuncia que cambiará su nombre en México,Society,Fake
https://haynoticia.es/le-llega-una-factura-de-2-000-euros-de-la-compania-de-la-luz-despues-de-cargar-su-coche-electrico-en-casa5555/,Le llega una factura de *NUMBER* euros de la compañía de la luz después de cargar su coche eléctrico en casa,Society,Fake
http://www.marca.com/claro-mx/opinion/opinion/2017/04/30/59055df5e5fdea84518b465c.html,Taco con "Estrella Solitaria",Society,True
https://www.eldizque.com/lanzan-eau-de-chilang-la-primer-fragancia-pensada-para-los-habitantes-de-la-cdmx/,Lanzan Eau de Chilang la primer fragancia pensada para los habitantes de la CDMX,Society,Fake
https://www.eldizque.com/historico-fallo-de-la-suprema-corte-el-pozole-deja-de-ser-mexicano/,Histórico fallo de la Suprema Corte: El pozole deja de ser mexicano,Society,Fake
http://www.elmundotoday.com/2018/06/melania-trump-se-pondra-una-chaqueta-de-disculpa-en-su-proxima-comparecencia/,Melania Trump se pondrá una chaqueta de disculpa en su próxima comparecencia,Society,Fake
https://haynoticia.es/la-iglesia-se-plantea-cobrar-1-euro-de-entrada-para-oir-misa9999/,La Iglesia se plantea cobrar *NUMBER* euro de entrada para oir misa,Society,Fake
http://www.elruinaversal.com/2018/02/09/pumba-sera-mujer-en-remake-de-el-rey-leon-tras-presion-del-frente-por-la-familia-de-mostrar-una-familia-normal/,Pumba será mujer en remake de "El rey león" tras presión del Frente por la Familia de mostrar "una familia normal",Society,Fake
https://www.forbes.com.mx/verificado-2018-enfrentando-a-las-noticias-falsas/,Verificado *NUMBER* enfrentando a las noticias falsas,Society,True
https://haynoticia.es/2personas-usen-gafas-seran-consideradas-discapacitadas-partir-20187777/,Personas que usen gafas serán consideradas discapacitadas a partir de *NUMBER*,Society,Fake
https://www.elespectador.com/noticias/el-mundo/las-misas-no-se-pagan-papa-francisco-articulo-743037,"Las misas no se pagan": papa Francisco,Society,True
https://www.abc.es/20120307/sociedad/abci-leyes-mendicidad-espana-201203070947.html,Multar por pedir limosna,Society,True
https://haynoticia.es/detenidos-2-monaguillos-gallegos-meter-marihuana-botafumeiro3333/,Detenidos *NUMBER* monaguillos gallegos por meter marihuana en el botafumeiro,Society,Fake
https://nacionunida.com/2018/06/24/arquidiocesis-en-oaxaca-intenta-quitarle-una-casa-senora-de-avanzada-edad%F0%9F%91%B5/,Arquidiócesis en Oaxaca intenta quitarle una casa a señora de avanzada edad��,Society,Fake
http://www.bbc.com/mundo/noticias/2011/06/110621_peligros_piscinas_inflables_portatiles_men,El peligro de las piscinas inflables,Society,True
http://www.argumentopolitico.com/2016/07/grupo-de-cientificos-arabes-admite-que.html,Grupo de científicos Arabes admite que la mujer es mamifero pero no humano,Society,Fake
https://www.animalpolitico.com/2017/01/taxistas-autos-hibridos-uber-cabify/,Taxistas de la CDMX deben cambiar sus autos por modelos híbridos o eléctricos; Uber y Cabify no,Society,True
http://lavozpopular.com/mcdonalds-comida-para-bebes,MCDONALD'S LANZA COMIDAS PARA BEBÉS,Society,Fake
https://www.excelsior.com.mx/nacional/respetamos-y-veneramos-a-la-virgen-de-guadalupe-amlo/1239958,Respetamos y veneramos a la Virgen de Guadalupe: AMLO,Society,True
https://www.facebook.com/UnicoNoticias/posts/1796461627315696,LA ONU ALERTA SOBRE MEGATERREMOTO EN MÉXICO Y EU EN LAS PROXIMAS *NUMBER* HORAS.,Science,Fake
https://elpais.com/economia/2018/05/10/actualidad/1525964076_530918.html,California obliga a poner paneles solares en las casas nuevas,Science,True
http://www.eluniversal.com.mx/ciencia-y-salud/ciencia/la-nasa-te-invita-recorrer-la-luna-desde-tu-casa,La NASA te invita a recorrer la Luna desde tu casa,Science,True
http://www.eluniversal.com.mx/techbit/lanzan-primera-version-de-android-p,Lanzan primera versión de Android P,Science,True
http://lavozpopular.com/las-novedades-de-android-kit-kat/,LAS NOVEDADES DE ANDROID KIT KAT ES QUE SE PODRÁ COMER,Science,Fake
http://www.eluniversal.com.mx/techbit/rechaza-facebook-reporte-del-new-york-times-sobre-manejo-de-datos,Rechaza Facebook reporte del New York Times sobre manejo de datos,Science,True
https://www.forbes.com.mx/taxistas-modernizan-competir-uber-lanzan-nekso/,Taxistas se modernizan para competir con Uber: lanzan Nekso,Science,True
https://www.excelsior.com.mx/global/informa-facebook-a-usuarios-afectados-en-su-privacidad/1231643,Informa Facebook a usuarios afectados en su privacidad,Science,True
https://elpais.com/elpais/2018/03/16/ciencia/1521223755_707491.html,Un sistema de bajo coste de búsqueda de vida extraterrestre,Science,True
http://www.elruinaversal.com/2018/04/11/hi5-vuelve-a-convertirse-en-la-red-social-mas-popular-tras-escandalo-de-facebook-por-vender-datos/,HI5 VUELVE A CONVERTIRSE EN LA RED SOCIAL MÁS POPULAR TRAS ESCÁNDALO DE FACEBOOK POR VENDER DATOS,Science,Fake
https://www.eldizque.com/imss-se-moderniza-adquiere-computadoras-commodore-64/,El IMSS se moderniza: Adquiere computadoras Commodore *NUMBER* a precio de ganga,Science,Fake
https://www.eldizque.com/el-fbi-revela-como-logro-desencriptar-el-iphone-de-un-terrorista-sin-la-ayuda-de-apple/,El FBI revela cómo logró desencriptar el iPhone de un terrorista sin la ayuda de Apple,Science,Fake
http://www.reymisterios.com/videos/enigmas/espacio/nasa-acusada-de-falsificar-datos-sobre-los-asteroides-l1736.html,NASA acusada de falsificar datos sobre los Asteroides,Science,Fake
https://www.diariodelhuila.com/dominical/el-mundo-vivira-tres-dias-de-completa-oscuridad-cdgint20141020074210127,El mundo vivirá tres días de completa oscuridad,Science,Fake
http://www.konbini.com/mx/estilo-de-vida/llega-una-version-de-tinder-sadica-para-pelear-rumblr%e2%80%8b/,Llega una versión de Tinder sádica para pelear: Rumblr,Science,Fake
http://www.bbc.com/mundo/noticias/2016/03/160329_tecnologia_fbi_como_desbloqueo_iphone_san_bernardino_apple_ch,¿Cómo logró el FBI desbloquear el iPhone del atacante de San Bernardino y de paso frustrar a Apple?,Science,True
https://www.huffingtonpost.com/entry/scientists-address-chemtrail-theory_us_57b3a14ee4b0edfa80da2ffc,Esto es lo que los científicos realmente piensan sobre 'Chemtrails',Science,True
https://haynoticia.es/primeros-perros-modificados-geneticamente-para-que-no-ladren/?memeo,Primeros perros modificados genéticamente para que no ladren,Science,Fake
http://www.elmundotoday.com/2017/09/la-cnn-utiliza-imagenes-de-murcia-para-mostrar-la-devastacion-del-huracan-irma/,La CNN utiliza imágenes de Murcia para mostrar la devastación del huracán Irma,Science,Fake
https://haynoticia.es/movistar-vodafone-orange-bloquearan-los-torrents-partir-mayo/,Movistar Vodafone y Orange bloquearan los torrents a partir de mayo,Science,Fake
https://www.nacion.com/archivo/los-mamiferos-aparecieron-despues-de-la-extincion-de-los-dinosaurios/2VT6KQL2NJHDHCG3HJZ5G2OZJ4/story/,Los mamiferos aparecieron después de la extinción de los dinosaurios,Science,True
https://www.publimetro.cl/cl/mundo/2016/10/05/tendremos-otra-hielo-2019-segun-cientificos.html,Tendremos otra Era de Hielo en *NUMBER* según los científicos,Science,Fake
https://www.eldizque.com/el-shampoo-sera-el-alimento-del-futuro-aseguran-expertos/,El shampoo será el alimento del futuro aseguran expertos,Science,Fake
http://www.bbc.com/mundo/ultimas_noticias/2014/03/140305_ultnot_rayos_terremotos_men,Explican por qué aparecen destellos de luz antes de un terremoto,Science,True
https://www.eldizque.com/hackean-a-la-plataforma-spotify-en-mexico-que-no-cunda-el-panico-piden/,Hackean a la plataforma Spotify en México — "¡Que no cunda el pánico!" piden,Science,Fake
http://www.bbc.com/mundo/vert-fut-38963190,¿Se pararía el mundo si internet dejara de funcionar por un día?,Science,True
https://www.eldizque.com/de-la-fusion-de-microsoft-y-apple-surge-micropple/,De la fusión de Microsoft y Apple surge Micropple,Science,Fake
http://www.opinion.com.bo/opinion/articulos/2011/0401/noticias.php?id=6498,La Tierra es deforme como una papa,Science,Fake
https://twitter.com/SIMMSAmex/status/1008374780351967233?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fverne.elpais.com%2Fverne%2F2018%2F06%2F17%2Fmexico%2F1529254928_212160.html,Sismo artificial por gol de México a Alemania,Science,Fake
http://lavozpopular.com/explosiones-de-gas-en-marte-podrian-danar-la-tierra/,EXPLOSIONES DE GAS EN MARTE PODRÍAN DAÑAR LA TIERRA,Science,Fake
https://elpais.com/economia/2017/10/23/actualidad/1508777467_842230.html,Coches eléctricos,Science,True
http://censura0.com/2018/04/03/asesinan-a-esposa-de-el-chapo-pgr-asegura-que-el-la-mando-matar/,Asesinan a Esposa de "El Chapo": PGR asegura que él la mando matar,Security,Fake
http://censura0.com/2018/04/08/pgr-incauta-cargamento-de-cocaina-a-aurelio-nuno-en-avioneta-propiedad-de-javier-duarte/,PGR incauta cargamento de cocaina a Aurelio Nuño en avioneta propiedad de Javier Duarte,Security,Fake
https://elpais.com/internacional/2016/02/19/mexico/1455918079_985343.html?rel=mas,La esposa del Chapo Emma Coronel teme por la vida del narco en prisión,Security,True
http://modonoticia.com/2018/06/14/andrea-legarreta-da-detalles-del-robo-fueron-enviados-por-amlo-para/,Andrea Legarreta da detalles del robo "Fueron enviados por AMLO para…",Security,Fake
http://modonoticia.com/2018/06/24/grupo-uniformado-intenta-asesinar-a-carmen-aristegui-matan-a-balazos-a-dos-de-sus-guardaespaldas/,Grupo uniformado intenta ASESINAR a Carmen Aristegui matan a balazos a dos de sus guardaespaldas,Security,Fake
http://www.argumentopolitico.com/2018/03/queman-la-sede-del-pri-municipal-en.html,Queman la sede del PRI municipal en Veracruz.,Security,Fake
http://www.denunciasmx.com/2016/10/alerta-los-payasos-llegan-mexico.html,Alerta: Los payasos llegan a México; asaltan matan y atemorizan a la población,Security,Fake
https://tiempo.hn/mexicana-detenida-vender-tamales-carne-humana/amp/,Mexicana es detenida por vender tamales con supuesta carne humana,Security,Fake
http://censura0.com/2018/04/08/realizan-cateo-en-hacienda-de-alfredo-del-mazo-y-descubren-mas-de-una-tonelada-de-cocaina-detalles/,Realizan cateo en hacienda de Alfredo del Mazo y descubren más de una tonelada de cocaína,Security,Fake
https://haynoticia.es/2la-dgt-obligara-a-los-copilotos-pasar-tambien-test-alcoholemia-3333/,La DGT obligará a los copilotos a pasar también el test de alcoholemia,Security,Fake
https://expansion.mx/nacional/2011/11/11/tres-secretarios-federales-han-muerto-en-accidentes-aereos-en-siete-anos,Tres secretarios federales han muerto en accidentes aéreos en siete años,Security,True
https://haynoticia.es/gobierno-legalizara-delitos-dia-los-inocentes-se-hacen-broma3333/,El Gobierno legalizará algunos delitos el Día de los Inocentes si se hacen como broma,Security,Fake
http://www.elmundotoday.com/2018/06/tirotean-a-un-humorista-que-se-atrevio-a-dibujar-una-caricatura-de-maluma/,Tirotean a un humorista que se atrevió a dibujar una caricatura de Maluma,Security,Fake
http://www.elfinanciero.com.mx/nacional/pgr-decomisa-playeras-apocrifas-de-la-seleccion-nacional-en-la-cdmx,PGR decomisa playeras apócrifas de la Selección Nacional en la CDMX,Security,True
https://www.animalpolitico.com/2017/05/duarte-borge-entrevista-osorio-chong/,César Duarte está en EU y contra Roberto Borge no hay orden de detención confirma Osorio Chong,Security,True
https://www.eldizque.com/descubren-que-falta-de-sexo-puede-afectar-la-percepcion-de-los-colores/,Descubren que la falta de sexo puede afectar la percepción de los colores,Health,Fake
http://www.elmundotoday.com/2016/11/la-onu-prohibe-fumar-en-la-guerra-de-siria/,La ONU prohíbe fumar en la guerra de Siria,Health,Fake
https://haynoticia.es/banco-semen-denuncia-donante-llenar-los-frascos-leche-condensada5555/,Un banco de semen denuncia a un donante por llenar los frascos con leche condensada,Health,Fake
https://sumedico.com/beneficios-del-semen-mujeres-ciencia/,Beneficios del semen en mujeres,Health,True
http://www.bbc.com/mundo/noticias/2014/04/140402_salud_enfermedades_mosquitos_gtg,Las enfermedades que produce la picadura del mosquito,Health,True
https://haynoticia.es/hospitales-espanoles-instalaran-chips-identificacion-los-bebes-partir-2018-3333/,Hospitales españoles instalarán chips de identificación en los bebés a partir de *NUMBER*,Health,Fake
https://www.enpareja.com/salud/Las-frutas-que-contagiaron-VIH-en-2015-20160108-0012.html,Las frutas que contagiaron VIH en *NUMBER*,Health,Fake
https://www.ecoportal.net/paises/estados-unidos/la_fda_finalmente_admite_que_el_pollo_contiene_arsenico_que_causa_cancer/,La FDA finalmente admite que el pollo contiene arsénico que causa cáncer,Health,Fake
https://www.clarin.com/mundo/alerta-republica-democratica-congo-nuevo-brote-ebola_0_SJu7Ifx0f.html,Alerta en la República Democrática del Congo por un nuevo brote de ébola,Health,True
http://www.bbc.com/mundo/noticias/2012/06/120606_agua_liquidos_diarios_men.shtml,La inutilidad de tomar tanta agua,Health,True
https://www.elnuevodia.com/noticias/locales/nota/eloxycontinesunapoderosadrogaparaelmanejodeldolor-2412044/,El OxyContin es una poderosa droga para el manejo del dolor,Health,Fake
http://www.milenio.com/cultura/cirujano-realiza-78-operaciones-aumento-pene,Cirujano realiza en el país *NUMBER* operaciones de aumento de pene,Health,True
https://www.merca20.com/crisis-de-marca-kfc-sirve-rata-en-lugar-de-pollo/,Crisis de marca: KFC sirve rata en lugar de pollo,Health,Fake
http://www.bbc.com/mundo/noticias/2015/09/150925_salud_Deporte_ajedrez_calorias_finde_wbm,¿Sabes cuántas calorías se queman jugando ajedrez?,Health,True
http://lavozpopular.com/la-universidades-madrilenas-cierran-sus-puertas-por-el-ebola/,LA UNIVERSIDADES MADRILEÑAS CIERRAN SUS PUERTAS A CAUSA DEL ÉBOLA,Health,Fake
https://www.excelsior.com.mx/nacional/cuida-lo-que-comes-podria-darte-cancer/1248776,¡Cuida lo que comes! Podría darte cáncer,Health,True
https://elpais.com/economia/2018/07/07/actualidad/1530914797_547051.html,El peso cierra su mejor semana desde *NUMBER* tras la victoria de López Obrador,Economy,True
http://www.elfinanciero.com.mx/economia/amlo-aceleraria-el-consumo-y-el-crecimiento-economico-bmi-research,AMLO aceleraría el consumo y el crecimiento económico: BMI Research,Economy,True
http://www.elruinaversal.com/2017/06/12/wikipedia-dejara-de-funcionar-luego-de-que-solo-lograran-juntar-300-dolares-de-donaciones/,WIKIPEDIA DEJARÁ DE FUNCIONAR LUEGO DE QUE SOLO LOGRARAN JUNTAR USD*NUMBER* DÓLARES DE DONACIONES,Economy,Fake
https://www.eldizque.com/uber-ahora-ofrecera-servicio-de-bicicletas-bicitaxistas-prenden-las-alarmas/,Uber ahora ofrecerá servicio de bicicletas — Bicitaxistas prenden las alarmas,Economy,Fake
http://inciclopedia.wikia.com/wiki/Incinoticias:Llega_Gulf_a_M%C3%A9xico,Llega Gulf a México,Economy,Fake
https://www.eldizque.com/la-gasolina-remplazara-al-peso-como-moneda-mexicana/,La gasolina remplazará al peso como moneda mexicana,Economy,Fake
https://elpais.com/economia/2007/01/02/actualidad/1167726777_850215.html,Las monedas de euro cambian de cara para adaptarse a la Unión de los *NUMBER*,Economy,True
https://www.excelsior.com.mx/hacker/2016/07/14/1104964,Mobike el uber de las bicicletas salta al mercado,Economy,True
https://www.eldizque.com/la-secretaria-de-energia-confirma-que-disney-comprara-pemex/,La Secretaría de Energía confirma que Disney comprará Pemex,Economy,Fake
http://www.bbc.com/mundo/noticias/2011/03/110315_eeuu_perros_ropa_ventas_rb,Ropa para perros un negocio que salió ileso a la crisis en EE.UU.,Economy,True
http://www.elfinanciero.com.mx/economia/banxico-mantiene-pronostico-de-crecimiento-para-2018-de-entre-2-y-3,Banxico mantiene pronóstico del PIB para *NUMBER*; alerta de riesgos por TLCAN y elecciones,Economy,True
https://haynoticia.es/las-monedas-euro-cambiaran-la-cara-del-rey-la-deportistas-nacionales-nadal-e-iniesta3333/,Las monedas de euro cambiarán la cara del Rey por la de deportistas nacionales como Nadal e Iniesta,Economy,Fake
http://www.argumentopolitico.com/2016/12/80-pesos-de-salario-minimo-al-dia-es.html,*NUMBER* pesos de salario minimo al dia es demasiado para un mexicano,Economy,Fake
https://elpais.com/ccaa/2018/03/25/catalunya/1521997652_314292.html,La Semana Santa aleja el temor a un retroceso turístico,Economy,True
http://www.eluniversal.com.mx/autopistas/esto-es-lo-que-ofrecera-gulf-con-sus-gasolineras-en-mexico,Esto es lo que ofrecerá Gulf con sus gasolineras en México,Economy,True
https://www.eldizque.com/tras-la-final-rayados-exige-recuento-goles-por-goles-porteria-por-porteria/,Tras la final Rayados exige recuento: "Goles por goles portería por portería",Sport,Fake
https://www.eldizque.com/pide-conade-que-se-repita-el-partido-mexico-vs-corea-en-rio-2016/,Pide Conade que se repita el partido México vs. Corea en Río *NUMBER*,Sport,Fake
http://www.marca.com/futbol/real-madrid/2018/06/26/5b321568268e3eb3058b45c4.html,Kaká: "Si lo que quiere Neymar es fichar por el Madrid tiene que hacerlo",Sport,True
http://lavozpopular.com/muere-manny-pacquiao-en-filipinas/,MUERE MANNY PACQUIAO EN FILIPINAS,Sport,Fake
https://elpais.com/Deporte/2015/11/19/actualidad/1447971515_165109.html,La WWE ficha al luchador mexicano 'La Sombra',Sport,True
http://www.eluniversal.com.mx/articulo/Deporte/2017/03/7/televisa-ya-piensa-desprenderse-del-america-jose-ramon-fernandez,Televisa ya piensa desprenderse del América: José Ramón Fernández,Sport,True
http://www.eluniversal.com.mx/articulo/Deporte/futbol/2016/10/11/televisa-hace-que-el-america-sea-popular,Televisa hace que el América sea popular,Sport,True
http://www.eluniversal.com.mx/rusia-2018/tres-veces-cuauhtemoc-blanco,Tres veces Cuauhtémoc Blanco,Sport,True
https://www.eldizque.com/los-cachorros-de-chicago-se-deslindan-de-cm-punk/,Los Cachorros de Chicago se deslindan de CM Punk,Sport,Fake
https://www.eldizque.com/panico-en-rio-2016-le-informan-a-epn-que-las-medallas-no-se-ganan-por-decreto/,Pánico en Río *NUMBER*: Le informan a EPN que las medallas no se ganan por decreto,Sport,Fake
https://cnnespanol.cnn.com/2016/08/15/conflictos-entre-instituciones-son-los-responsables-de-la-falta-de-medallas-para-mexico-en-rio-2016-dicen-expertos/,México no había ganado medallas,Sport,True
http://www.eluniversal.com.mx/universal-Deporte/futbol/jugadores-de-chivas-piden-vergara-que-les-cumpla,Jugadores de Chivas piden a Vergara que les cumpla,Sport,True
https://elpais.com/Deporte/2018/04/13/actualidad/1523651989_232593.html,Carmen Salinas: participación de mujeres en política no es dádiva,Sport,True
https://www.proceso.com.mx/541659/alfredo-castillo-enreda-a-pena-nieto-con-proyeccion-de-medallas-rumbo-a-centroamericanos,Alfredo Castillo enreda a Peña Nieto con proyección de medallas rumbo a Centroamericanos,Sport,True
https://www.eldizque.com/jorge-kahwagi-entrara-al-salon-de-la-fama-del-boxeo-internacional/,Jorge Kahwagi entrará al Salón de la Fama del Boxeo Internacional,Sport,Fake
https://www.eldizque.com/la-conade-presento-las-medallas-de-consolacion-que-recibiran-los-atletas-mexicanos-en-rio-2016/,La Conade presentó las medallas de consolación que recibirán los atletas mexicanos en Río *NUMBER*,Sport,Fake
https://www.eldizque.com/pumas-de-la-unam-levanta-queja-tras-la-derrota-ante-tigres-fue-una-conspiracion-aseguran/,Pumas de la UNAM levanta queja tras la derrota ante Tigres — "Fue una conspiración" aseguran,Sport,Fake
https://haynoticia.es/nueva-normativa-obliga-a-llevar-gorro-en-la-barba-en-todas-las-piscinas3333/,Nueva normativa obliga a llevar gorro en la barba en todas las piscinas,Sport,Fake
http://www.excelsior.com.mx/adrenalina/marchesin-es-intransferible-aclara-el-america/1232205,Marchesín es intransferible aclara el América,Sport,True
https://haynoticia.es/la-palabra-haiga-aceptada-la-rae9999/,La palabra "haiga" aceptada por la RAE,Education,Fake
http://www.eluniversal.com.mx/articulo/nacion/sociedad/2017/02/8/unam-capacitara-maestros-para-aprobar-prueba-pisa,UNAM capacitará a maestros para aprobar prueba Pisa,Education,True
https://www.heraldo.es/noticias/suplementos/heraldo-joven/2017/11/24/un-paso-mas-cerca-hacer-examenes-online-1209904-2261031.html,Un paso más cerca de hacer los exámenes 'online',Education,True
https://www.excelsior.com.mx/trending/nino-de-8-anos-se-prepara-para-entrar-a-la-universidad/1250474,Niño de *NUMBER* años se prepara para entrar a la universidad,Education,True
http://www.elruinaversal.com/2017/05/19/limitaran-el-tiempo-de-egreso-en-filosofia-y-sociologia-a-maximo-5-anos-para-evitar-la-formacion-de-fosiles/,LIMITARÁN EL TIEMPO DE EGRESO EN FILOSOFÍA Y SOCIOLOGÍA A MÁXIMO *NUMBER* AÑOS PARA EVITAR LA FORMACIÓN DE "FÓSILES",Education,Fake
https://www.losreplicantes.com/articulos/universidad-oxford-tiempo-mujeres-examenes/,La Universidad de Oxford da más tiempo a las mujeres para hacer los exámenes,Education,Fake
https://haynoticia.es/la-nueva-selectividad-permitira-los-estudiantes-realizar-los-examenes-online3333/,La nueva selectividad permitirá a los estudiantes realizar los exámenes online,Education,Fake
http://modonoticia.com/2018/06/04/angelica-rivera-mis-hijas-no-son-de-sangre-indigena-por-eso-no-viven-en-este-pais-tan-peligroso/,Angelica Rivera "Mis hijas no son de sangre indígena,Society,Fake
https://haynoticia.es/colas-de-50-metros-en-eroskis-de-madrid-para-comprar-la-crema-de-cifuentes/,Colas de *NUMBER* metros en Eroskis de Madrid para comprar la crema de Cifuentes por oferta *NUMBER*×*NUMBER*,Society,Fake
https://www.eldizque.com/se-descubre-que-sigmund-freud-invento-el-psicoanalisis-como-un-metodo-para-ligar/,Se descubre que Sigmund Freud inventó el psicoanálisis como un método para ligar,Society,Fake
